order_id,customer_id,order_date,order_status,payment_method
55209,925,2024-07-24,Delivered,UPI
52465,391,14/02/2025,Cancelled,Credit Card
55661,162,24-01-2025,Delivered,Net Banking
53469,485,08-08-2024,Delivered,UPI
55448,341,17/06/2024,Pending,UPI
52828,668,03/12/2025,Delivered,UPI
54720,359,2024-04-04,Delivered,Debit Card
50321,681,23-04-2024,Delivered,UPI
51419,80,23/05/2025,Delivered,upi
52540,1057,04/07/2026,Delivered,Net Banking
55431,178,20-07-2024,Pending,UPI
54536,54,2025-03-21,Returned,Credit Card
54422,394,02-05-2024,Delivered,Debit Card
52719,1072,2025-01-13,Delivered,UPI
51315,271,05-03-2025,Delivered,upi
54499,806,26/06/2024,Delivered,COD
50703,80,25/06/2025,,UPI
57518,163,23/03/2024,Delivered,Credit Card
52174,828,04/07/2024,Returned,Net Banking
50137,161,31-05-2026,Delivered,Credit Card
53718,304,11/11/2025,Delivered,UPI
54598,178,14-05-2024,Delivered,UPI
54640,11,21/03/2025,Cancelled,UPI
51594,712,2024-06-16,Returned,Credit Card
53359,480,2026-06-02,Delivered,Debit Card
50393,250,2025-12-12,Delivered,Debit Card
50631,264,2026-03-17,delivered,UPI
50950,463,2026-08-17,Delivered,UPI
53043,132,18-05-2025,Delivered,UPI
50538,15,20/02/2026,Delivered,UPI
52890,23,14-01-2026,Delivered,Credit Card
57412,379,2024-07-13,delivered,UPI
53209,66,2025-02-21,Cancelled,UPI
51551,687,28-04-2024,Delivered,UPI
50850,426,18-09-2025,Delivered,Credit Card
57682,961,2024-12-04,Delivered,UPI
51562,83,2024-06-07,Delivered,UPI
56476,220,2025-05-25,DELIVERED,Net Banking
57869,466,31/10/2025,Delivered,Credit Card
55657,49,01/02/2024,Delivered,UPI
52997,105,28-01-2025,Delivered,Net Banking
54105,61,07/06/2024,Delivered,UPI
56449,133,2024-11-27,Pending,credit card
56500,82,14-11-2024,Delivered,UPI
54584,14,23-02-2026,Returned,Debit Card
56650,316,22/11/2024,Delivered,Net Banking
51769,66,29-03-2026,Cancelled,Net Banking
56584,417,02-02-2026,Delivered,
53557,157,2025-12-31,Pending,Credit Card
56393,325,26-08-2025,Delivered,DEBIT CARD
55751,437,2025-10-16,Pending,COD
57699,637,09-11-2024,Delivered,UPI
57800,252,09/08/2024,Delivered,Credit Card
51304,618,2025-07-14,Delivered,UPI
51967,237,2024-05-26,delivered,UPI
54759,297,2024-09-02,Cancelled,UPI
50540,907,2024-10-14,Returned,UPI
50107,87,2026-05-09,Delivered,COD
53825,434,2025-03-29,Delivered,Credit Card
55011,43,2024-09-27,Delivered,Net Banking
51687,241,2024-01-10,Delivered,Debit Card
52583,64,2026-02-06,Delivered,UPI
50595,289,2026-05-06,Returned,UPI
54121,129,31-07-2025,Delivered,Credit Card
55848,35,28/07/2024,Cancelled,NET BANKING
51734,357,11/06/2026,Returned,Credit Card
55822,42,05/05/2024,Delivered,COD
55294,550,10-05-2026,Delivered,Credit Card
53650,124,31-12-2025,Pending,UPI
55580,438,20/12/2025,Pending,Debit Card
51544,138,2025-04-16,Delivered,Net Banking
51691,295,23-09-2025,Delivered,Credit Card
56674,957,2025-03-05,Pending,COD
53715,528,2024-10-14,Cancelled,Upi
53900,108,03-07-2024,Delivered,UPI
56956,150,2026-01-02,DELIVERED,UPI
56677,419,01-02-2025,Delivered,COD
52476,239,2026-02-06,Delivered,UPI
50972,1002,2024-05-14,Cancelled,UPI
51793,193,13-02-2024,Delivered,UPI
52701,57,14/04/2025,Delivered,UPI
50986,864,15/06/2025,Delivered,Debit Card
50459,340,2024-01-04,Delivered,UPI
53547,280,2025-01-25,Delivered,Credit Card
53632,786,2026-07-21,Delivered,Credit Card
56979,197,2024-10-29,Delivered,UPI
56832,98,06/07/2026,Delivered,Credit Card
54952,606,10-03-2024,Delivered,Debit Card
50557,47,18/10/2024,Delivered,UPI
51521,30,2026-06-14,Returned,UPI
52567,214,2025-12-02,Returned,Debit Card
52849,430,2024-06-10,Delivered,COD
53172,447,15-06-2024,Pending,UPI
55883,360,19/08/2024,Delivered,cod
55998,6,27/05/2026,PENDING,Credit Card
53280,176,2024-11-18,Delivered,UPI
50811,59,09/09/2024,Delivered,UPI
56050,74,04-04-2025,Delivered,Credit Card
56118,165,2024-05-01,Delivered,CREDIT CARD
52599,888,29/05/2025,Cancelled,Debit Card
53047,669,16-07-2026,Delivered,UPI
51960,2,2024-05-12,Delivered,UPI
57502,431,2026-06-12,Delivered,COD
50329,746,14-02-2026,Cancelled,
53184,113,14-01-2025,DELIVERED,Debit Card
57294,560,2025-05-01,Delivered,UPI
57122,148,04-11-2025,Delivered,Net Banking
52386,232,31/10/2025,Delivered,UPI
52446,147,2026-01-06,Delivered,UPI
53230,482,2026-03-21,Delivered,Credit Card
57474,117,2026-05-25,,UPI
56963,300,2025-09-27,Delivered,UPI
55997,455,15-03-2025,Delivered,Debit Card
53183,194,27-06-2025,Delivered,UPI
55316,584,2025-03-21,Delivered,UPI
56247,40,01/11/2025,Delivered,COD
51159,16,20/02/2025,Delivered,Credit Card
56502,447,10-03-2025,Returned,UPI
52084,168,2025-02-18,Delivered,COD
56639,1058,2024-12-10,Delivered,Credit Card
57532,1034,06/10/2025,Delivered,UPI
51013,138,24/02/2025,Delivered,UPI
50971,1020,2026-04-11,Returned,Credit Card
57493,20,2026-07-09,Returned,COD
53658,128,2025-03-31,Delivered,Credit Card
53916,415,2024-06-19,Delivered,
52473,287,2026-04-08,Delivered,UPI
54357,566,14-06-2025,Pending,Upi
53855,117,18-03-2025,Delivered,COD
55112,138,05/05/2026,Delivered,UPI
51955,153,06/06/2024,Pending,NET BANKING
55990,680,14/05/2024,Delivered,Credit Card
55029,990,18/02/2024,Delivered,COD
50345,473,06-11-2025,Delivered,Credit Card
52040,481,2025-05-26,Pending,UPI
57722,405,28-09-2025,Delivered,UPI
57947,269,2024-10-30,Delivered,Credit Card
57172,107,05/04/2025,Delivered,Credit Card
55127,48,2024-07-22,Delivered,Credit Card
50910,321,2024-07-01,Delivered,Credit Card
52333,962,2026-05-19,Delivered,Credit Card
54389,132,2025-05-28,Returned,Debit Card
54467,1072,02/11/2024,RETURNED,Debit Card
52751,321,2024-10-16,Delivered,UPI
51864,398,2024-06-11,Delivered,UPI
52334,19,2026-03-09,Delivered,Net Banking
50324,546,2025-05-21,Delivered,UPI
56007,39,2025-03-02,Delivered,Credit Card
50931,757,2026-07-07,Delivered,Credit Card
57181,693,01/09/2025,Pending,COD
57340,473,20-09-2025,Pending,UPI
53766,308,05-08-2025,Delivered,UPI
54947,173,23/09/2024,,UPI
56195,564,18/07/2026,Cancelled,upi
55358,402,03/07/2024,Delivered,Debit Card
54139,7,2025-11-18,Delivered,Debit Card
50246,481,15-05-2024,Delivered,UPI
55650,14,03/12/2025,Pending,UPI
56012,868,2024-10-24,Delivered,Credit Card
54784,102,2026-06-17,Delivered,Debit Card
56258,859,2026-02-09,Delivered,UPI
54043,149,2024-06-18,Delivered,UPI
50152,1068,2026-02-27,Delivered,UPI
52188,27,05-06-2025,Delivered,Debit Card
57178,90,08/03/2025,Delivered,Debit Card
50934,662,2025-02-12,Delivered,Upi
51971,221,2024-02-19,Delivered,UPI
52168,107,05-09-2024,Delivered,DEBIT CARD
57283,404,2025-02-15,Delivered,Credit Card
55298,139,12-05-2024,Cancelled,COD
53993,71,01/05/2025,Delivered,Net Banking
56356,748,29/09/2024,Delivered,Credit Card
50884,97,26-02-2025,Delivered,COD
54668,122,2026-08-06,Delivered,UPI
51235,182,27/06/2024,Delivered,debit card
56399,200,15/10/2025,Delivered,Debit Card
57874,64,26/03/2026,Delivered,Debit Card
56761,792,2024-11-13,Delivered,Credit Card
54185,75,2025-12-12,Delivered,UPI
54523,74,2025-07-19,Delivered,UPI
54729,638,2024-03-16,Delivered,UPI
53552,407,28/12/2025,Returned,Debit Card
50662,90,02-04-2024,Delivered,
52001,971,04-02-2024,Delivered,Credit Card
56288,514,20-08-2024,Delivered,Debit Card
55706,930,2024-07-02,Delivered,Credit Card
52552,28,08/06/2024,Delivered,Credit Card
53592,700,18/01/2026,Pending,UPI
52036,120,06/08/2024,Delivered,Debit Card
50401,487,12/08/2026,Pending,UPI
52320,324,2024-06-14,Delivered,UPI
53774,1031,2024-11-18,Delivered,Credit Card
54580,160,2024-02-04,Returned,UPI
52633,116,2024-03-21,Pending,UPI
56589,127,2026-08-05,Delivered,Credit Card
53540,337,01-08-2025,Delivered,UPI
53575,986,20/08/2026,Delivered,Credit Card
52360,897,14/06/2024,Delivered,debit card
55770,5,11-05-2025,Delivered,UPI
52859,37,28-09-2024,Delivered,credit card
57159,97,2025-04-18,Delivered,Credit Card
50874,2,2024-08-03,Pending,UPI
53581,217,2024-03-23,Cancelled,Credit Card
53170,144,2025-05-06,Delivered,COD
57242,432,2026-01-17,Delivered,Net Banking
51895,404,2024-05-30,Delivered,COD
53950,725,2026-06-18,Delivered,UPI
54426,565,22-08-2024,Delivered,Credit Card
55962,982,27/04/2026,Delivered,Credit Card
52576,887,2026-03-03,Delivered,Debit Card
53738,557,13-12-2024,Delivered,Credit Card
56090,234,2024-02-08,Pending,Debit Card
57096,317,25/04/2024,Delivered,cod
52411,114,2026-08-08,Delivered,COD
52926,434,2025-09-28,DELIVERED,UPI
55166,42,2024-09-08,Pending,UPI
54867,327,08/01/2026,Delivered,Credit Card
55588,462,2024-11-04,Delivered,UPI
51056,395,2025-08-23,Delivered,Debit Card
50815,31,2025-12-31,Delivered,Credit Card
55466,498,2025-04-26,Delivered,UPI
55418,646,12/07/2024,Delivered,Net Banking
57748,11,2025-01-09,Delivered,Debit Card
51200,9,07/12/2025,Delivered,UPI
54218,622,24/01/2025,Delivered,Debit Card
50496,435,2026-01-26,delivered,COD
53822,80,30/04/2024,DELIVERED,debit card
56394,376,2024-04-12,Delivered,UPI
54034,65,17/10/2025,Pending,UPI
53316,606,06/02/2026,Delivered,Credit Card
56759,562,2024-02-20,Delivered,Debit Card
56364,191,2024-11-19,Delivered,Credit Card
50189,60,2024-09-23,Delivered,UPI
51075,236,2026-08-31,DELIVERED,Credit Card
52737,587,21/09/2025,Cancelled,credit card
52979,72,2024-05-24,delivered,Credit Card
53550,150,17-03-2026,Pending,Credit Card
53119,353,22-06-2025,Cancelled,Credit Card
54148,178,28/10/2024,Delivered,Debit Card
51662,165,2024-12-25,Delivered,Credit Card
53572,453,2024-02-20,delivered,UPI
54881,360,2025-04-04,Delivered,UPI
50441,100,2025-09-25,Delivered,UPI
57331,526,2024-04-20,Delivered,UPI
50517,344,09-06-2025,Delivered,UPI
56522,71,08-06-2025,Cancelled,UPI
56017,906,17/05/2024,Delivered,UPI
50870,103,26/12/2025,Delivered,UPI
52166,686,2024-09-26,Delivered,UPI
52020,132,08-11-2024,Delivered,UPI
50799,414,21/10/2024,Delivered,COD
54689,992,09/03/2026,Returned,UPI
56437,689,30/05/2025,Delivered,COD
55653,756,2025-07-17,Delivered,Credit Card
55730,1038,2025-04-14,Delivered,Debit Card
52089,309,2025-08-13,Delivered,UPI
53914,683,15/01/2026,,UPI
52442,192,2024-08-09,DELIVERED,UPI
55438,447,22/08/2026,Returned,Credit Card
54876,125,25-01-2026,Delivered,Debit Card
51622,692,25-04-2025,Delivered,COD
53369,524,24-12-2025,delivered,UPI
55832,232,13/09/2024,Pending,UPI
54374,42,03/08/2026,delivered,Net Banking
53486,111,2026-06-24,Delivered,Debit Card
50213,313,17-04-2024,Delivered,Credit Card
54933,470,2026-04-19,Cancelled,Credit Card
56823,41,2025-11-01,Delivered,Net Banking
53343,224,04-08-2025,Delivered,Net Banking
52904,37,2026-04-21,Delivered,Credit Card
54036,488,05/12/2024,Returned,Credit Card
52613,48,2026-07-19,Pending,Credit Card
57068,970,19-08-2025,Delivered,COD
56750,101,30-01-2024,Delivered,UPI
56580,580,28/05/2024,Delivered,Credit Card
53577,132,24/11/2025,Delivered,UPI
51308,709,2024-07-09,Delivered,UPI
52198,336,2026-06-09,Delivered,Credit Card
55914,265,2025-10-28,Delivered,UPI
55902,183,2024-07-03,Delivered,Credit Card
50127,303,04/10/2025,Delivered,Debit Card
53570,951,26/08/2025,Returned,UPI
52460,77,15-03-2026,Delivered,UPI
51830,653,11/01/2025,Delivered,UPI
51588,41,18/12/2025,Cancelled,UPI
53680,114,29-09-2024,Delivered,Net Banking
50343,987,23/05/2024,Delivered,UPI
55578,448,05-08-2025,Delivered,COD
56936,162,02-05-2026,,UPI
52975,71,2026-03-12,PENDING,UPI
50768,99,19-08-2025,Delivered,UPI
50423,558,22/02/2025,Cancelled,UPI
52080,82,2025-05-13,Delivered,CREDIT CARD
50358,65,25/04/2025,Delivered,UPI
54449,160,28/05/2026,Delivered,UPI
57605,130,2026-03-18,Pending,UPI
52432,139,2025-05-25,Delivered,Credit Card
50612,126,2024-10-27,Delivered,credit card
52437,963,2024-11-01,Delivered,COD
54282,695,2025-01-02,Delivered,UPI
57491,152,2025-05-08,Delivered,UPI
52625,267,2025-09-22,Delivered,Debit Card
51549,322,30/01/2026,Delivered,UPI
57779,206,17/07/2024,Pending,UPI
55211,29,2024-06-20,delivered,UPI
51467,911,16/04/2026,DELIVERED,Debit Card
51073,576,29-09-2024,Delivered,UPI
53094,1026,31/05/2025,Delivered,Credit Card
56807,337,2024-09-15,Delivered,Debit Card
52296,91,21/11/2025,Delivered,Credit Card
52835,182,2025-09-17,Cancelled,UPI
50277,331,2024-11-15,Delivered,Credit Card
50526,27,2025-12-15,delivered,Debit Card
53006,293,18/11/2024,Delivered,UPI
54600,719,2026-01-16,Delivered,Credit Card
52998,48,25-05-2024,Returned,Credit Card
54608,928,21-09-2025,Pending,Credit Card
53788,49,2026-05-09,Delivered,Credit Card
55886,84,2025-10-19,Delivered,DEBIT CARD
57875,10,11-01-2024,Delivered,UPI
57785,664,30-07-2025,Delivered,COD
52220,789,2024-09-25,Pending,Debit Card
54702,383,2024-08-15,Delivered,upi
50108,267,14/08/2026,Cancelled,COD
55958,454,29-12-2024,Delivered,Credit Card
57732,636,15-09-2024,Cancelled,COD
55106,329,10/06/2024,Delivered,COD
55012,107,2024-05-05,Delivered,Credit Card
55120,209,24-02-2025,CANCELLED,UPI
53981,194,2026-05-18,Delivered,Credit Card
50896,491,17/05/2026,Delivered,UPI
52740,50,11/03/2026,Delivered,COD
54743,881,06/01/2025,Delivered,Credit Card
52807,381,27/06/2024,Delivered,UPI
51356,595,2025-06-29,Delivered,UPI
56414,975,01/07/2026,Delivered,UPI
53314,899,16/01/2026,Delivered,UPI
54681,798,22-04-2025,Delivered,Credit Card
54203,210,2025-02-04,Delivered,COD
51110,130,2026-06-22,Delivered,UPI
54197,128,2025-02-04,Delivered,Credit Card
53756,571,2024-06-15,Delivered,Credit Card
55175,87,2026-07-04,cancelled,
56253,102,2024-10-14,Delivered,Credit Card
54429,192,2024-03-05,Delivered,net banking
50488,459,26/05/2026,Delivered,COD
56405,403,2026-04-25,Cancelled,Debit Card
54604,536,11/07/2025,Returned,Credit Card
57686,53,2024-01-15,Delivered,UPI
52259,675,2025-10-05,Returned,Credit Card
56889,884,2025-01-18,Delivered,Net Banking
56831,56,17/04/2024,Cancelled,UPI
56560,180,30/09/2025,Delivered,Net Banking
57692,961,17/03/2025,Delivered,Debit Card
52983,14,2025-10-27,Delivered,Debit Card
50445,324,29-05-2025,Pending,UPI
51400,414,04-07-2026,Delivered,UPI
54601,579,05-03-2024,Delivered,UPI
56332,808,29-08-2026,Pending,DEBIT CARD
53722,48,12-12-2024,Delivered,cod
53342,555,2025-09-29,Delivered,UPI
53909,71,25/07/2024,Delivered,Credit Card
51314,665,2025-04-26,Delivered,UPI
50194,806,13/01/2025,Delivered,Credit Card
53708,200,20/07/2025,Delivered,UPI
56339,424,01-02-2024,Cancelled,UPI
53585,76,10-10-2024,DELIVERED,Credit Card
56336,158,21-06-2024,Delivered,Credit Card
56408,950,28/08/2025,Delivered,UPI
51804,910,2025-10-05,Cancelled,UPI
55775,204,2025-11-13,Delivered,UPI
56308,233,2025-10-17,Delivered,Net Banking
53153,470,29-10-2025,Delivered,UPI
57230,109,28-02-2024,Delivered,COD
57293,7,27-08-2024,Delivered,Debit Card
55900,444,13/08/2025,DELIVERED,UPI
53976,501,2026-03-19,Delivered,Debit Card
57120,53,18-03-2024,Delivered,UPI
56053,775,03/06/2024,Delivered,Upi
53388,647,23-05-2024,Delivered,Credit Card
57250,303,29-06-2025,Delivered,upi
55257,395,10/06/2025,Delivered,UPI
56228,326,2024-09-27,Delivered,credit card
56224,116,19-05-2025,delivered,Debit Card
51962,155,07-05-2026,DELIVERED,upi
50055,136,12/02/2025,Returned,
57501,787,01/06/2025,Delivered,Net Banking
55529,236,2024-04-12,Pending,Credit Card
50862,821,2024-03-28,Delivered,UPI
54801,895,2026-05-04,Delivered,CREDIT CARD
56490,343,2024-08-05,Delivered,Credit Card
57075,224,01/05/2025,Delivered,Credit Card
57920,6,30/04/2024,Pending,UPI
55021,422,2024-03-25,Delivered,COD
55094,857,2025-06-16,Delivered,UPI
56424,73,06-04-2025,Pending,UPI
55831,1072,2026-02-08,Cancelled,Credit Card
55624,620,13/05/2025,Delivered,
57366,295,12/12/2024,Cancelled,Debit Card
55428,340,09/04/2024,Pending,upi
54462,408,20/02/2025,Delivered,COD
50584,699,2025-08-24,Cancelled,cod
55909,714,18/10/2024,Delivered,Net Banking
51407,658,2025-06-25,Delivered,UPI
54157,1,14-02-2026,Delivered,COD
57441,460,2024-01-20,Pending,UPI
56016,508,2025-01-18,Delivered,credit card
52644,102,30-08-2026,Delivered,COD
55903,70,19/11/2024,Delivered,COD
50570,74,2024-11-04,Delivered,UPI
56868,108,21/10/2025,Delivered,Credit Card
57151,144,2025-02-25,Delivered,UPI
52945,162,2024-03-01,delivered,UPI
55597,914,17/01/2026,Delivered,UPI
55682,32,18/03/2024,Delivered,Credit Card
54586,75,30/05/2025,Delivered,credit card
51002,134,13-05-2026,Delivered,UPI
52109,8,2025-10-30,Cancelled,Credit Card
53879,465,09-03-2025,Delivered,Debit Card
52548,18,09/10/2025,Delivered,UPI
54234,531,2024-12-28,Delivered,Credit Card
57208,208,24-06-2026,Delivered,UPI
56785,620,2025-09-18,Delivered,Debit Card
57934,614,2025-07-10,Delivered,UPI
57897,843,07-09-2025,Delivered,Net Banking
54479,1076,2025-01-29,Pending,UPI
54492,1064,07/04/2025,Delivered,Net Banking
56923,508,2026-01-07,Delivered,Debit Card
53988,89,2026-08-05,Delivered,Credit Card
57397,398,08/10/2025,Delivered,UPI
50574,723,26-03-2024,Delivered,Debit Card
54441,158,27/02/2026,Delivered,Debit Card
50668,479,08-04-2024,Delivered,Credit Card
50784,88,2026-03-05,returned,UPI
52236,138,11/10/2024,Delivered,COD
54762,272,12-09-2025,Delivered,UPI
51583,11,2025-12-26,Delivered,NET BANKING
52848,955,20-05-2026,Delivered,UPI
50542,1016,2025-05-06,Cancelled,Debit Card
55692,155,25-06-2025,Cancelled,UPI
56726,594,02/07/2024,Delivered,UPI
55310,170,2024-01-19,Delivered,Debit Card
56511,402,02-07-2026,delivered,
56059,473,18-06-2024,Delivered,Debit Card
55205,855,26-04-2026,Delivered,Credit Card
54997,945,06/08/2024,Delivered,UPI
54416,144,2025-04-20,Delivered,Credit Card
50625,387,2025-02-22,Delivered,UPI
56678,477,2026-06-20,Delivered,UPI
57476,733,19/04/2026,Delivered,UPI
51070,957,21/08/2026,Delivered,Credit Card
56244,91,22/06/2025,Delivered,COD
50601,364,2026-02-09,Delivered,Credit Card
57473,172,05/07/2025,Returned,UPI
56008,633,13/02/2024,Returned,Debit Card
50471,203,17-11-2024,Cancelled,Credit Card
51492,495,2025-02-12,Delivered,UPI
51369,507,2025-03-05,Delivered,Debit Card
50864,734,05/06/2024,Delivered,Credit Card
53327,100,20-02-2025,Delivered,Credit Card
51981,89,2024-03-30,Pending,UPI
53424,958,2024-11-29,Delivered,UPI
51570,645,2025-07-11,Pending,UPI
54144,688,2026-03-26,Delivered,UPI
52330,439,25/03/2026,Delivered,Credit Card
53676,26,08-11-2025,Pending,UPI
52842,327,06-05-2025,Delivered,Credit Card
53236,147,2024-03-20,Delivered,Debit Card
57236,413,06/06/2024,returned,Debit Card
56369,748,2026-04-23,Delivered,Credit Card
52223,270,05/03/2026,Delivered,UPI
51836,125,21/03/2026,Delivered,COD
57837,53,18-08-2024,Delivered,UPI
56329,193,2026-06-15,Delivered,UPI
55191,633,30/11/2025,Delivered,Debit Card
51754,949,03/02/2026,Returned,UPI
52753,496,31/07/2024,Delivered,Credit Card
52247,390,08-08-2025,DELIVERED,Credit Card
51210,421,23/02/2025,Delivered,Credit Card
51218,896,19/01/2024,Delivered,UPI
53931,935,2024-06-04,Pending,UPI
56680,297,2026-08-30,Delivered,DEBIT CARD
51823,790,2025-02-08,Delivered,UPI
56210,994,2025-11-27,Cancelled,Credit Card
52172,1044,2026-01-19,Pending,debit card
50915,51,08/03/2026,Delivered,UPI
50616,1071,2025-09-22,delivered,Debit Card
52569,49,2024-06-10,Pending,Credit Card
56254,435,12-06-2026,Delivered,UPI
56662,254,2025-03-25,delivered,UPI
52824,406,18/11/2025,Delivered,Credit Card
52538,246,01-01-2024,Delivered,Net Banking
53022,937,2024-09-28,Delivered,COD
56454,66,2024-08-08,Delivered,UPI
51207,326,12/10/2025,Delivered,NET BANKING
51411,729,07/04/2024,Delivered,UPI
57051,130,04/11/2025,Delivered,Debit Card
54914,241,2026-03-27,PENDING,UPI
50041,817,2025-05-31,Returned,Credit Card
55089,115,2026-01-31,Delivered,UPI
56133,787,20/11/2024,Delivered,UPI
55435,142,2024-12-24,Delivered,Net Banking
54330,329,2025-06-03,Delivered,UPI
53559,353,17-07-2024,Delivered,Upi
51591,277,2024-12-10,Pending,UPI
57269,393,2024-07-29,Delivered,Credit Card
53428,778,2025-12-10,Cancelled,CREDIT CARD
57384,459,2025-02-22,Delivered,Credit Card
52761,959,30/03/2025,Delivered,COD
55482,19,15/02/2026,Delivered,UPI
51630,43,2024-09-15,Delivered,UPI
51402,443,2024-07-07,Cancelled,UPI
54066,10,2025-11-17,,UPI
55894,56,2025-01-15,Delivered,UPI
57125,85,10/04/2026,Delivered,Debit Card
54993,539,2025-04-06,Delivered,Credit Card
57578,254,08-11-2024,Delivered,Net Banking
55737,130,05-09-2024,Delivered,UPI
53500,915,14-04-2026,Delivered,Credit Card
50021,34,21/04/2026,Delivered,UPI
56185,79,2025-03-29,Cancelled,UPI
52489,276,17-01-2026,Delivered,
53472,957,20/03/2024,Delivered,UPI
53972,116,2026-01-10,Pending,Debit Card
56267,66,2024-03-13,delivered,Debit Card
53487,101,16-10-2025,Delivered,Debit Card
51856,271,2024-10-09,Delivered,
52475,597,01/07/2025,Cancelled,COD
53211,1057,2024-06-16,Delivered,UPI
51412,24,05/11/2025,Returned,Credit Card
54261,507,2025-02-10,Delivered,COD
55404,447,2024-10-26,Delivered,COD
55398,772,2026-05-17,Delivered,Debit Card
56158,1054,22-04-2025,Delivered,UPI
52237,338,2025-11-30,Returned,Debit Card
52564,831,07/04/2024,Delivered,Credit Card
51707,292,2026-05-31,Delivered,Credit Card
50814,682,2024-07-31,Delivered,UPI
54576,414,15-02-2026,Delivered,Credit Card
52171,838,2024-11-25,Delivered,Debit Card
50504,136,29-03-2026,Delivered,UPI
57955,593,17/12/2024,Delivered,Credit Card
53578,97,16/04/2026,Cancelled,UPI
54489,443,13/09/2025,Delivered,Credit Card
57856,50,12/06/2025,Delivered,Credit Card
57943,62,11/07/2026,,UPI
53567,435,2024-09-08,Delivered,COD
56297,407,2024-04-09,Delivered,COD
51385,720,2024-02-17,Delivered,Credit Card
56080,14,27/08/2025,Delivered,Debit Card
57007,141,2024-08-26,Delivered,UPI
50792,297,2025-06-03,Delivered,UPI
50094,382,30/11/2024,Delivered,COD
57105,406,2024-10-14,,Credit Card
50970,1049,03/07/2026,Cancelled,
51819,358,2025-12-07,Delivered,UPI
50964,94,03-05-2026,Returned,Credit Card
55252,69,04-03-2026,Delivered,Net Banking
51108,524,06-04-2024,Delivered,Debit Card
50440,223,2025-03-09,Returned,Credit Card
52710,986,2026-02-20,Delivered,Debit Card
53647,813,2025-01-27,Delivered,UPI
57667,1011,2025-09-05,Delivered,NET BANKING
50047,48,04/06/2025,Delivered,Credit Card
50572,143,14-04-2025,Delivered,Upi
53190,1035,06-06-2024,Delivered,Credit Card
52922,1028,07/06/2025,Delivered,UPI
52798,598,01/04/2025,Pending,UPI
50627,418,2024-09-04,Delivered,Credit Card
53751,814,2024-08-04,Delivered,COD
52269,274,2025-08-17,,Upi
57933,1044,01/07/2025,Delivered,UPI
54385,712,2025-11-22,Delivered,UPI
56506,92,2025-02-06,Delivered,COD
50337,96,03/01/2026,Returned,Credit Card
52219,838,08/01/2025,Cancelled,Credit Card
56120,89,14-10-2024,Delivered,Debit Card
52527,219,07-01-2026,Cancelled,UPI
54213,5,2024-07-13,Delivered,UPI
57644,294,10/08/2026,Delivered,Net Banking
54211,780,05/05/2026,Delivered,UPI
50154,926,14-10-2025,Delivered,CREDIT CARD
51989,87,03/12/2025,delivered,UPI
53454,126,2025-04-13,Pending,Net Banking
52688,613,28/01/2024,Cancelled,Credit Card
51221,629,2025-02-16,Delivered,Debit Card
50946,496,2025-03-24,Delivered,COD
52909,478,08-02-2026,Delivered,UPI
52947,949,2025-01-31,Returned,UPI
53389,148,07-12-2025,Delivered,Credit Card
56261,43,21-09-2025,Delivered,UPI
52012,141,2026-01-10,Delivered,Debit Card
51565,136,16/10/2025,Returned,
57395,406,2024-06-28,Delivered,Debit Card
50676,8,21/01/2026,Pending,Credit Card
51089,285,2025-06-03,Delivered,UPI
55491,862,2025-10-29,Delivered,COD
57458,141,2024-12-31,Cancelled,UPI
52574,244,2024-01-19,Cancelled,upi
51394,746,18-03-2024,Delivered,COD
51229,1024,21-05-2025,Delivered,Credit Card
51975,1068,2024-04-21,Returned,Credit Card
57907,18,25-04-2025,Delivered,Credit Card
53858,830,01-07-2026,Cancelled,Net Banking
53700,727,2026-04-29,Delivered,UPI
50366,610,2026-04-08,Pending,UPI
50176,903,2025-08-14,Delivered,UPI
50521,205,14-10-2025,Delivered,Debit Card
51694,103,2025-11-02,Pending,COD
57218,321,2026-08-06,Pending,UPI
50927,990,2024-09-11,Delivered,Credit Card
51939,917,2025-09-16,Delivered,UPI
55367,5,2024-04-21,Cancelled,UPI
52471,112,2024-04-22,Delivered,UPI
53322,63,2025-05-04,Delivered,UPI
57763,547,06/12/2024,Delivered,COD
51307,231,2026-06-05,Pending,UPI
52855,27,2025-07-23,Delivered,UPI
50682,846,2026-08-30,Delivered,Credit Card
50935,615,02/01/2024,Delivered,Net Banking
51012,322,07/04/2026,Delivered,UPI
54986,249,2026-02-18,Delivered,UPI
51575,38,27/12/2025,Delivered,UPI
57281,828,29/07/2025,Cancelled,UPI
57408,135,2024-05-09,Delivered,UPI
55797,59,16-07-2025,Delivered,Credit Card
52355,784,31-01-2026,Delivered,Credit Card
57642,308,2025-05-10,Delivered,Credit Card
52650,135,05-12-2024,Returned,Net Banking
54084,366,2024-05-26,Delivered,COD
52733,74,06-06-2026,,COD
55141,888,29-12-2024,DELIVERED,Net Banking
52813,84,04/11/2025,Delivered,upi
52359,823,2026-03-31,Delivered,Credit Card
56990,700,23/03/2025,Delivered,CREDIT CARD
52959,818,15-03-2025,Cancelled,Credit Card
57614,68,19/09/2024,Delivered,UPI
55049,80,04-10-2024,Delivered,UPI
53340,60,2024-10-08,Delivered,UPI
52680,710,2025-09-04,Cancelled,Credit Card
52349,847,24/06/2024,Delivered,DEBIT CARD
53037,353,2024-02-04,Delivered,UPI
57841,464,26/01/2026,Delivered,UPI
